Category,image1_index,image2_index,Noise,SNR,Resolution,Wasserstein Original,Wasserstein Noised,Wasserstein Ratio,Wasserstein Time,Fourier Original,Fourier Noised,Fourier Ratio,Fourier Time,L2 Original,L2 Noised,L2 Ratio,L2 Time
Shapes,07,10,0.00021544346900318823,4641.588833612782,32,4.793063594377219,4.47453532160981,1.0711868942522529,0.08822622299194335,2.3164202484896106,2.319740505255088,0.9985686947492809,0.0026025772094726562,0.038770666191877926,0.04003492012802455,0.96842121997237,0.0
Shapes,08,09,0.00021544346900318823,4641.588833612782,32,4.064706596872388,3.694669921858953,1.100154190452622,0.07151718139648437,2.3201136937679205,2.3187536261778434,1.0005865511431324,0.002219486236572266,0.05360562674188974,0.05448381107221552,0.9838817382073036,0.0
Shapes,08,10,0.00021544346900318823,4641.588833612782,32,4.370882526590596,3.9979879326588277,1.0932705651474486,0.07030315399169922,2.8883108155179458,2.887611874297187,1.0002420481876322,0.0033476829528808595,0.05748563038837989,0.0582471106123841,0.9869267296523665,0.0
Shapes,09,10,0.00021544346900318823,4641.588833612782,32,2.7157171249704364,2.5403017009442275,1.0690529884544844,0.07915105819702148,1.2591986221024587,1.2706715616932924,0.9909709637512113,0.003636074066162109,0.042257712736425854,0.0436184704886946,0.9688031758788646,0.0
Shapes,01,02,0.00029286445646252375,3414.5488738336003,32,4.59471425415065,4.271549078870238,1.0756552644751267,0.09206538200378418,2.9018723147626244,2.8884047918580578,1.0046626161757277,0.0019087791442871094,0.03903123748999,0.04095014029610679,0.953140507157207,0.0
Shapes,01,03,0.00029286445646252375,3414.5488738336003,32,0.8653877215099147,0.8484185524143066,1.020000940629268,0.09194836616516114,0.344632988407815,0.3781969599400228,0.9112526670295535,0.0019238948822021484,0.03125,0.03368980546407095,0.9275803041762019,0.0
Shapes,01,04,0.00029286445646252375,3414.5488738336003,32,3.194393401236818,3.017760539123116,1.0585311060383296,0.09264202117919922,2.0226549918809673,2.0094453836006254,1.0065737583057233,0.0009516716003417969,0.027125011836371404,0.03008615693767954,0.9015778217390192,0.0
Shapes,01,05,0.00029286445646252375,3414.5488738336003,32,2.437487662245754,2.324441594315671,1.0486336452619558,0.10113630294799805,1.1816611781836928,1.1997035241665956,0.9849609960965677,0.003223419189453125,0.03028823028734747,0.03336558865679059,0.9077684976249681,0.0
Shapes,01,06,0.00029286445646252375,3414.5488738336003,32,5.968122250715974,5.64604081294732,1.057045538358502,0.09882688522338867,2.2263035779977143,2.2405572860033556,0.993638320209582,0.0018996715545654297,0.03125,0.03403213624783509,0.9182497323243388,0.0
Shapes,01,07,0.00029286445646252375,3414.5488738336003,32,4.3140738711920585,4.188768846954096,1.0299145235309606,0.10164456367492676,1.7476151315744324,1.764468081803956,0.9904487077985035,0.001694631576538086,0.02461129783275678,0.028180875362796554,0.8733333338980588,0.0
Shapes,01,08,0.00029286445646252375,3414.5488738336003,32,3.3856477593570755,3.140976264791098,1.0778966391146068,0.08358540534973144,2.1196661307549336,2.121246265259927,0.9992550914380515,0.0037126064300537108,0.0435545717277854,0.04562148933398756,0.9546942101983872,0.0
Shapes,01,09,0.00029286445646252375,3414.5488738336003,32,2.2449827992571354,2.166916214643172,1.0360265819630772,0.09129247665405274,0.7593946994286476,0.7746403648317921,0.980319040815211,0.0011705875396728516,0.03125,0.03422088043310554,0.9131851549257194,0.0
Shapes,01,10,0.00029286445646252375,3414.5488738336003,32,1.5439390741414907,1.4814452191486631,1.0421843846704912,0.09424057006835937,0.9963652674805031,1.003265185673634,0.9931225379972713,0.003555440902709961,0.028445593432274978,0.03108738602915905,0.9150204332263205,0.0
Shapes,02,03,0.00029286445646252375,3414.5488738336003,32,4.614111661453786,4.075007824809013,1.1322951660025438,0.07830405235290527,2.923462359654026,2.9166993079873516,1.0023187346217535,0.005563783645629883,0.049999999999999996,0.05189160427735021,0.96354700719523,0.0
Shapes,02,04,0.00029286445646252375,3414.5488738336003,32,1.5318266838437031,1.4692992837256926,1.0425559318040776,0.08400630950927734,1.1122185299165943,1.1025681736948587,1.0087526163478817,0.0036953449249267577,0.028065481162394365,0.03102570918355705,0.9045879014836011,0.0
Shapes,02,05,0.00029286445646252375,3414.5488738336003,32,5.444681710448007,4.910361423318002,1.1088148592469507,0.08054852485656738,3.5969096359951873,3.6293681057775062,0.9910567159802146,0.0026217937469482423,0.057406049728704965,0.0590457177193228,0.972230535016746,0.0
Shapes,02,06,0.00029286445646252375,3414.5488738336003,32,5.639056829566873,4.993478457918357,1.1292843009315072,0.08886198997497559,2.5186087824437946,2.5290069976384926,0.9958884197614291,0.0029488086700439455,0.038780230143721436,0.041005713214994834,0.9457274877867606,0.0
Shapes,02,07,0.00029286445646252375,3414.5488738336003,32,4.520728650937397,4.095922034005549,1.103714527133324,0.08264250755310058,2.2336864894846253,2.2625556122471973,0.9872404803637517,0.0012697696685791016,0.03535533905932738,0.03795978300709818,0.9313893878876024,0.0
Shapes,02,08,0.00029286445646252375,3414.5488738336003,32,2.1412213548318495,1.9703968829603826,1.0866954639183224,0.08589692115783691,1.4662731940590015,1.4757334504687196,0.9935894545138125,0.0015224456787109376,0.04117526319102982,0.04328978635094828,0.9511542250918931,0.0
Shapes,02,09,0.00029286445646252375,3414.5488738336003,32,5.02246576472795,4.453642620742817,1.1277208775881213,0.07989659309387206,3.0200516760775047,3.033072400650901,0.9957070841531503,1.1014938354492188e-05,0.05,0.05190301634610782,0.9633351492826963,0.0
Shapes,02,10,0.00029286445646252375,3414.5488738336003,32,5.4220407516025135,4.833892816329962,1.1216716955919372,0.07009782791137695,3.6298823626086647,3.6393900563436374,0.9973875584678261,0.005146598815917969,0.05444525428617,0.056110816375451913,0.9703165593218747,0.0
Shapes,03,04,0.00029286445646252375,3414.5488738336003,32,3.251806141430008,2.920664015450169,1.1133790549779479,0.08200640678405761,2.054447799620125,2.0493643598768694,1.0024804958272822,0.0017108917236328125,0.041380294430118376,0.04365582576805503,0.9478756546714605,0.0
Shapes,03,05,0.00029286445646252375,3414.5488738336003,32,2.5076169176929475,2.282563028786619,1.0985970096194733,0.0845210075378418,1.2260502883259645,1.2440928604939405,0.9854974071944979,0.0011044979095458985,0.04351941398892444,0.04542334886455256,0.9580846651948662,0.0
Shapes,03,06,0.00029286445646252375,3414.5488738336003,32,5.988757036682856,5.301448652645847,1.1296453911128588,0.0951730728149414,2.2528203474987363,2.229828471306755,1.0103110514946951,0.0,0.04419417382415922,0.045762724013800896,0.9657242827335052,0.0
Shapes,03,07,0.00029286445646252375,3414.5488738336003,32,4.371514928416853,3.9385135887924485,1.1099402934286087,0.09536175727844239,1.7799647009710877,1.7873492818027175,0.9958684176020808,0.0019152164459228516,0.03977786420878651,0.0420475748930498,0.946020414018254,0.0
Shapes,03,08,0.00029286445646252375,3414.5488738336003,32,3.4355873470861265,3.040318839021562,1.1300089000506834,0.0792356014251709,2.146252463116822,2.1361669846764157,1.0047212968427812,0.006469821929931641,0.05360562674188974,0.05489263336633171,0.9765541103511468,0.0
Shapes,03,09,0.00029286445646252375,3414.5488738336003,32,2.2913411110063953,2.0841221592192136,1.0994274500036088,0.09560613632202149,0.8241149860856682,0.8482880936756114,0.9715036580494704,0.0,0.0427908248050911,0.044803976318579075,0.9550675703608662,0.0
Shapes,03,10,0.00029286445646252375,3414.5488738336003,32,1.7331979883093107,1.5914511269878766,1.0890676810099202,0.08325281143188476,1.0526175624113985,1.074093308374202,0.9800056980195602,0.004731416702270508,0.042257712736425854,0.044150366988190824,0.957131630360599,0.0
Shapes,04,05,0.00029286445646252375,3414.5488738336003,32,3.980454446146053,3.665031648207575,1.0860627760452597,0.08389124870300294,2.584978512232454,2.6098665667272387,0.9904638594125544,0.004923963546752929,0.040748497108536376,0.04281138447901916,0.9518145139292621,0.0
Shapes,04,06,0.00029286445646252375,3414.5488738336003,32,5.3983201183291785,5.006070532580425,1.0783547860933882,0.08732795715332031,2.0929335791647445,2.0867094194973945,1.0029827630091637,0.0015021800994873048,0.034310727584784054,0.036757599034953126,0.9334322285891872,0.0
Shapes,04,07,0.00029286445646252375,3414.5488738336003,32,4.106178694743626,3.8432344520347974,1.068417434843095,0.09506087303161621,1.6377123345807483,1.645875018491744,0.995040520197897,0.0016020774841308595,0.02754317826574615,0.030650910555447698,0.8986088101989779,0.0
Shapes,04,08,0.00029286445646252375,3414.5488738336003,32,1.3794397934277691,1.298255538536416,1.0625333399177144,0.09237756729125976,0.8841993965724954,0.8938198848947045,0.9892366588786033,0.0,0.03685178217925742,0.03908274157063439,0.9429170190800216,0.0
Shapes,04,09,0.00029286445646252375,3414.5488738336003,32,3.905531660399443,3.5170799749152706,1.110447214238718,0.08672714233398438,2.1625999590825247,2.15068616292017,1.005539532623476,0.0032571792602539063,0.041380294430118376,0.04354109250653499,0.9503733610705265,0.0
Shapes,04,10,0.00029286445646252375,3414.5488738336003,32,4.025320710173452,3.681693894731474,1.0933338906674752,0.08244867324829101,2.7491284788018784,2.7699389758456845,0.9924870196689252,0.005385684967041016,0.0425461646361293,0.04463071858964895,0.9532932917194142,0.0
Shapes,05,06,0.00029286445646252375,3414.5488738336003,32,6.282659569223566,5.660964712471904,1.1098213623169175,0.08587145805358887,2.8314701214669986,2.825421303349671,1.0021408552806466,0.0,0.048656184010095214,0.050239011257179514,0.9684940605422823,0.0021111011505126954
Shapes,05,07,0.00029286445646252375,3414.5488738336003,32,4.9353925848123685,4.53041709172095,1.0893903331398527,0.09488301277160645,2.3747551247671286,2.392978251606521,0.9923847503306149,0.001012897491455078,0.04324309745566815,0.045212428497101234,0.9564427059794113,0.0
Shapes,05,08,0.00029286445646252375,3414.5488738336003,32,3.6593852894217833,3.3052345788784243,1.1071484344277718,0.08282890319824218,2.5932321251782082,2.611536751983242,0.9929908599635319,0.0032455921173095703,0.0550086279290695,0.05709999336275966,0.9633736308793664,0.0
Shapes,05,09,0.00029286445646252375,3414.5488738336003,32,3.347032410596474,2.989917251387342,1.1194398136080281,0.0892110824584961,1.345467582590151,1.32725875958495,1.013719120611338,0.003143453598022461,0.04351941398892444,0.04516628473199198,0.9635376087973639,0.0
Shapes,05,10,0.00029286445646252375,3414.5488738336003,32,2.7789181357774737,2.512972248879475,1.1058292175795348,0.08726639747619629,1.457475515787396,1.4717619766729566,0.990292954219502,0.0,0.04062552030968836,0.04278911182815117,0.9494359329739727,0.0
Shapes,06,07,0.00029286445646252375,3414.5488738336003,32,9.45835500516708,8.566846516759627,1.104064953966826,0.08884401321411133,2.9748026655127147,2.9917282740771656,0.994342531468814,0.003632926940917969,0.042044045244318845,0.044214463507979994,0.9509115775368523,0.0
Shapes,06,08,0.00029286445646252375,3414.5488738336003,32,5.619369627689237,5.0450292518709965,1.1138428237269866,0.08187808990478515,2.290348609592071,2.2974777987896275,0.9968969496892146,0.007263326644897461,0.04969374599287719,0.0512685733965768,0.9692827925692826,0.0
Shapes,06,09,0.00029286445646252375,3414.5488738336003,32,6.208161350889966,5.556136862167429,1.1173521288077457,0.08830475807189941,2.3774969528335106,2.3860146254187895,0.9964301674874336,0.0005216121673583985,0.04419417382415922,0.0461827816328919,0.9569404930058096,0.0
Shapes,06,10,0.00029286445646252375,3414.5488738336003,32,6.239257272251621,5.6766862509682605,1.0991020106470397,0.07706975936889648,2.690886216612737,2.725922941865666,0.9871468394374533,0.005478620529174805,0.043397817176838376,0.04574351527880528,0.9487206418730622,0.0
Shapes,07,08,0.00029286445646252375,3414.5488738336003,32,4.292872329215807,3.8306864791913213,1.1206535310407484,0.0880357265472412,1.8249210731993408,1.8254510040399672,0.9997096986775029,0.001208353042602539,0.042432579331670855,0.04436660203885886,0.956408139945131,0.0
Shapes,07,09,0.00029286445646252375,3414.5488738336003,32,4.824740866744543,4.376255164943966,1.1024816161071174,0.0978170394897461,1.91544478837935,1.9025538988772819,1.0067755712517135,0.001201772689819336,0.03977786420878651,0.04156153406232843,0.9570836377004994,0.0
Shapes,07,10,0.00029286445646252375,3414.5488738336003,32,4.793063594377219,4.357874497741894,1.0998626961058253,0.08548378944396973,2.3164202484896106,2.312563513757152,1.0016677313766802,0.003127384185791016,0.038770666191877926,0.04074975944686214,0.9514330076582425,0.0
Shapes,08,09,0.00029286445646252375,3414.5488738336003,32,4.064706596872388,3.5873174647583914,1.1330769124293685,0.07895092964172364,2.3201136937679205,2.345941901656029,0.9889902610674732,0.0011016845703125,0.05360562674188974,0.055664008289821806,0.963021320038348,0.0
Shapes,08,10,0.00029286445646252375,3414.5488738336003,32,4.370882526590596,3.92088656098003,1.1147689326411139,0.07782087326049805,2.8883108155179458,2.9334590971503784,0.9846092002181689,0.0066835880279541016,0.05748563038837989,0.059168448062517275,0.9715588674497712,0.0
Shapes,09,10,0.00029286445646252375,3414.5488738336003,32,2.7157171249704364,2.4656044019292946,1.1014407351176987,0.09664330482482911,1.2591986221024587,1.2628984823852707,0.997070342284501,0.0,0.042257712736425854,0.04445439728849283,0.950585663375182,0.0
Shapes,01,02,0.00039810717055349735,2511.8864315095793,32,4.59471425415065,4.220400561490836,1.0886915085916844,0.08226451873779297,2.9018723147626244,2.9406765039756415,0.9868043325539019,0.008878755569458007,0.03903123748999,0.04314585187384047,0.904634763131304,0.0
Shapes,01,03,0.00039810717055349735,2511.8864315095793,32,0.8653877215099147,0.8694772284854034,0.9952965910532097,0.09502959251403809,0.344632988407815,0.4076063442742658,0.8455044757005108,0.006067705154418945,0.03125,0.03618904165838589,0.8635210706873915,0.0
Shapes,01,04,0.00039810717055349735,2511.8864315095793,32,3.194393401236818,2.986229142244289,1.069708066285926,0.09881811141967774,2.0226549918809673,2.0249252304059397,0.998878853159177,0.0,0.027125011836371404,0.03265543108703173,0.8306432018636989,0.0
Shapes,01,05,0.00039810717055349735,2511.8864315095793,32,2.437487662245754,2.269470205116032,1.074033779668472,0.09232783317565918,1.1816611781836928,1.1867878009654602,0.995680253219997,0.003314495086669922,0.03028823028734747,0.034890273822043516,0.8680995294514285,0.0
Shapes,01,06,0.00039810717055349735,2511.8864315095793,32,5.968122250715974,5.564098139226674,1.0726126860777214,0.09547810554504395,2.2263035779977143,2.228589234601748,0.9989743930516463,0.0,0.03125,0.036114470583893096,0.8653041147981654,0.0
Shapes,01,07,0.00039810717055349735,2511.8864315095793,32,4.3140738711920585,4.0067318221909805,1.0767064187572744,0.10122618675231934,1.7476151315744324,1.7434933109565012,1.0023641161064563,0.002953243255615234,0.02461129783275678,0.030301643094894394,0.8122100097239812,0.0
Shapes,01,08,0.00039810717055349735,2511.8864315095793,32,3.3856477593570755,3.0580138979992757,1.1071394284938196,0.09728131294250489,2.1196661307549336,2.1064717945482783,1.0062637136850365,0.004189825057983399,0.0435545717277854,0.04717675032073192,0.9232211085265289,0.0
Shapes,01,09,0.00039810717055349735,2511.8864315095793,32,2.2449827992571354,2.127330016049264,1.0553053744930316,0.10068626403808593,0.7593946994286476,0.8058033796780177,0.9424069426614788,0.0012032508850097657,0.03125,0.03625680843299025,0.8619070831277436,0.0
Shapes,01,10,0.00039810717055349735,2511.8864315095793,32,1.5439390741414907,1.516016545698697,1.018418353362974,0.09819593429565429,0.9963652674805031,1.049081878799565,0.949749764642409,0.003641080856323242,0.028445593432274978,0.03444552694317597,0.8258138561561578,0.0
Shapes,02,03,0.00039810717055349735,2511.8864315095793,32,4.614111661453786,3.940291717246454,1.1710076290184448,0.07651147842407227,2.923462359654026,2.9415922350361963,0.9938367136116855,0.0,0.049999999999999996,0.05348888155532474,0.9347737052285134,0.0
Shapes,02,04,0.00039810717055349735,2511.8864315095793,32,1.5318266838437031,1.5051043082596958,1.0177545007594229,0.09045143127441406,1.1122185299165943,1.160608375513602,0.9583064825156083,0.0012023448944091797,0.028065481162394365,0.03326578995117101,0.843673972678542,0.0
Shapes,02,05,0.00039810717055349735,2511.8864315095793,32,5.444681710448007,4.709370702122321,1.1561378483104572,0.08501710891723632,3.5969096359951873,3.60386656358535,0.998069593458188,0.0,0.057406049728704965,0.06027513724930054,0.9524001495222001,0.0
Shapes,02,06,0.00039810717055349735,2511.8864315095793,32,5.639056829566873,4.816375251305168,1.1708092777942853,0.0724341869354248,2.5186087824437946,2.507180398432272,1.0045582615509712,0.0,0.038780230143721436,0.04246733666263787,0.9131778253906774,0.0
Shapes,02,07,0.00039810717055349735,2511.8864315095793,32,4.520728650937397,4.031608512600366,1.1213213378254208,0.09712929725646972,2.2336864894846253,2.2414042192163786,0.9965567434621626,0.0010020732879638672,0.03535533905932738,0.03981587973730543,0.8879708119622747,0.0
Shapes,02,08,0.00039810717055349735,2511.8864315095793,32,2.1412213548318495,1.9169247830753626,1.11700854083416,0.07881412506103516,1.4662731940590015,1.5048469084797187,0.9743670175329087,0.0075242042541503905,0.04117526319102982,0.04493990061130786,0.9162295116573805,0.0
Shapes,02,09,0.00039810717055349735,2511.8864315095793,32,5.02246576472795,4.26349003367672,1.1780174751333263,0.0805027961730957,3.0200516760775047,3.0065477286446174,1.0044915127420828,0.002403450012207031,0.05,0.053291566810624594,0.9382347525581034,0.0
Shapes,02,10,0.00039810717055349735,2511.8864315095793,32,5.4220407516025135,4.634309312239209,1.1699781750179916,0.08768787384033203,3.6298823626086647,3.633926215941134,0.99888719443044,0.0,0.05444525428617,0.05761151161149216,0.9450412385171549,0.0
Shapes,03,04,0.00039810717055349735,2511.8864315095793,32,3.251806141430008,2.8667195571485644,1.1343300509884815,0.09385943412780762,2.054447799620125,2.0747325282614435,0.99022296688127,0.0,0.041380294430118376,0.04555269968087472,0.908404874354612,0.0
Shapes,03,05,0.00039810717055349735,2511.8864315095793,32,2.5076169176929475,2.2089926911633286,1.1351857014847584,0.11355395317077636,1.2260502883259645,1.2699421123620442,0.9654379332657592,0.0012122154235839843,0.04351941398892444,0.04714876964082712,0.9230233221449762,0.0
Shapes,03,06,0.00039810717055349735,2511.8864315095793,32,5.988757036682856,5.2289680961908545,1.1453038011544736,0.09336972236633301,2.2528203474987363,2.309039220353623,0.97565269902766,0.004322528839111328,0.04419417382415922,0.04818321849710736,0.9172109128993196,0.0
Shapes,03,07,0.00039810717055349735,2511.8864315095793,32,4.371514928416853,3.78645293866776,1.1545145283001836,0.09417085647583008,1.7799647009710877,1.7685309803067084,1.006465094924374,0.0,0.03977786420878651,0.043429240396480086,0.9159235539383388,0.0
Shapes,03,08,0.00039810717055349735,2511.8864315095793,32,3.4355873470861265,2.9273059967312958,1.1736345127302683,0.08756475448608399,2.146252463116822,2.1627909333298208,0.9923531812723404,0.004697275161743164,0.05360562674188974,0.05674054990122542,0.9447498629323651,0.0
Shapes,03,09,0.00039810717055349735,2511.8864315095793,32,2.2913411110063953,1.9796311066563774,1.1574586312075588,0.08202300071716309,0.8241149860856682,0.8335186170586806,0.9887181512439448,0.0025433063507080077,0.0427908248050911,0.0457906491456618,0.9344882766123682,0.0
Shapes,03,10,0.00039810717055349735,2511.8864315095793,32,1.7331979883093107,1.5496567785210746,1.1184399102641296,0.08570523262023926,1.0526175624113985,1.072191982013393,0.9817435497276924,0.0025512218475341798,0.042257712736425854,0.045791416806880286,0.9228304272532689,0.0
Shapes,04,05,0.00039810717055349735,2511.8864315095793,32,3.980454446146053,3.571859279402343,1.114392851112566,0.08495101928710938,2.584978512232454,2.607846538338845,0.9912310690946724,0.0031406402587890623,0.040748497108536376,0.04457660665879208,0.9141229035319434,0.0
Shapes,04,06,0.00039810717055349735,2511.8864315095793,32,5.3983201183291785,4.760496653969865,1.1339825465117008,0.09039654731750488,2.0929335791647445,2.1049597199192838,0.9942867596749071,0.0011265277862548828,0.034310727584784054,0.03883910100223802,0.8834068425735954,0.0
Shapes,04,07,0.00039810717055349735,2511.8864315095793,32,4.106178694743626,3.56649461084559,1.1513205942487266,0.09999556541442871,1.6377123345807483,1.5920501979633492,1.0286813422565526,0.0,0.02754317826574615,0.032750542438500854,0.8409991473413571,0.0
Shapes,04,08,0.00039810717055349735,2511.8864315095793,32,1.3794397934277691,1.2933903114459155,1.066530173622266,0.07749905586242675,0.8841993965724954,0.926710312409431,0.9541270715695307,0.0025020599365234374,0.03685178217925742,0.04112763002924246,0.8960346646051611,0.0
Shapes,04,09,0.00039810717055349735,2511.8864315095793,32,3.905531660399443,3.4747097617540037,1.123987880480689,0.07812561988830566,2.1625999590825247,2.197758861212608,0.9840023840874496,0.00262451171875,0.041380294430118376,0.04555906304859809,0.9082779947861922,0.0
Shapes,04,10,0.00039810717055349735,2511.8864315095793,32,4.025320710173452,3.591472065535938,1.1207996711991057,0.08536200523376465,2.7491284788018784,2.786236950408859,0.9866815090505726,0.0038207054138183595,0.0425461646361293,0.046409084968663715,0.916763704021686,0.0
Shapes,05,06,0.00039810717055349735,2511.8864315095793,32,6.282659569223566,5.543183499997373,1.1334027764418304,0.08458809852600098,2.8314701214669986,2.8737577944699795,0.9852848861917467,0.0,0.048656184010095214,0.05222267672160138,0.9317060530903251,0.0
Shapes,05,07,0.00039810717055349735,2511.8864315095793,32,4.9353925848123685,4.362375666212587,1.131354326734835,0.08679404258728027,2.3747551247671286,2.36480537974205,1.004207426585846,0.0029022693634033203,0.04324309745566815,0.04657024288744172,0.9285564080089695,0.0
Shapes,05,08,0.00039810717055349735,2511.8864315095793,32,3.6593852894217833,3.18965823545756,1.147265637660657,0.07978076934814453,2.5932321251782082,2.5909177020075633,1.0008932831671387,0.0008030414581298828,0.0550086279290695,0.057379864476107725,0.9586747621541424,0.0
Shapes,05,09,0.00039810717055349735,2511.8864315095793,32,3.347032410596474,2.8811622293472743,1.1616952271912653,0.07666444778442383,1.345467582590151,1.3454958234276544,0.9999790108322808,0.004646778106689453,0.04351941398892444,0.04689374978603592,0.928042952152308,0.0
Shapes,05,10,0.00039810717055349735,2511.8864315095793,32,2.7789181357774737,2.4650484481785395,1.127327999508836,0.0858269214630127,1.457475515787396,1.5026694951742432,0.9699242052014859,0.0,0.04062552030968836,0.04502334048717359,0.9023213264520411,0.0
Shapes,06,07,0.00039810717055349735,2511.8864315095793,32,9.45835500516708,8.33705845936617,1.1344954639896043,0.0931734561920166,2.9748026655127147,2.985875033094639,0.9962917511753837,0.0034103870391845705,0.042044045244318845,0.04582945187941009,0.9174023148901783,0.0
Shapes,06,08,0.00039810717055349735,2511.8864315095793,32,5.619369627689237,4.8239355212561215,1.1648931879226259,0.09320907592773438,2.290348609592071,2.328878489968905,0.9834556072621253,0.0025053024291992188,0.04969374599287719,0.05312679103384167,0.9353801542657142,0.0
Shapes,06,09,0.00039810717055349735,2511.8864315095793,32,6.208161350889966,5.427809705405715,1.1437691606445,0.0923375129699707,2.3774969528335106,2.3906268656764036,0.9945077531623999,0.000977802276611328,0.04419417382415922,0.047662943116949144,0.9272229311505439,0.0
Shapes,06,10,0.00039810717055349735,2511.8864315095793,32,6.239257272251621,5.353815343739978,1.165385220008934,0.09457330703735352,2.690886216612737,2.6598075187416597,1.0116845665154675,0.003536558151245117,0.043397817176838376,0.046970260988132,0.9239424321658277,0.0
Shapes,07,08,0.00039810717055349735,2511.8864315095793,32,4.292872329215807,3.7539108610674496,1.1435733260845464,0.08972301483154296,1.8249210731993408,1.8730494486662834,0.9743048025233862,0.0017357826232910155,0.042432579331670855,0.04650957940392984,0.9123406376813096,0.0
Shapes,07,09,0.00039810717055349735,2511.8864315095793,32,4.824740866744543,4.325032495733816,1.1155386396526814,0.09094533920288086,1.91544478837935,1.9454158333994769,0.9845940160938473,0.005114173889160157,0.03977786420878651,0.04408155454004525,0.9023698148542127,0.0
Shapes,07,10,0.00039810717055349735,2511.8864315095793,32,4.793063594377219,4.318270181816711,1.1099499087759164,0.09173054695129394,2.3164202484896106,2.3513116951183077,0.9851608586385475,0.0011127948760986327,0.038770666191877926,0.0430892191090289,0.899776486869634,0.0
Shapes,08,09,0.00039810717055349735,2511.8864315095793,32,4.064706596872388,3.4488775334960238,1.178559272515576,0.07894930839538575,2.3201136937679205,2.318204784217122,1.000823443020994,0.0,0.05360562674188974,0.056415436042853886,0.9501943174057934,0.0
Shapes,08,10,0.00039810717055349735,2511.8864315095793,32,4.370882526590596,3.739332300438084,1.1688938493320111,0.07220211029052734,2.8883108155179458,2.8854523442434314,1.0009906492755691,0.0009153842926025391,0.05748563038837989,0.06009456399893026,0.956586196205753,0.0
Shapes,09,10,0.00039810717055349735,2511.8864315095793,32,2.7157171249704364,2.418186643837134,1.1230386752369066,0.082611083984375,1.2591986221024587,1.2883408869856974,0.9773800046419219,0.0019024372100830077,0.042257712736425854,0.04635843300966512,0.9115431647056681,0.0
Shapes,01,02,0.0005411695265464637,1847.8497974222907,32,4.59471425415065,4.020753380258059,1.1427495843716118,0.09677557945251465,2.9018723147626244,2.8937609001398474,1.002803070088612,0.0014104843139648438,0.03903123748999,0.04617087611524234,0.8453648874361442,0.0
Shapes,01,03,0.0005411695265464637,1847.8497974222907,32,0.8653877215099147,0.9545507182901654,0.9065916613210836,0.09951128959655761,0.344632988407815,0.4567118849070684,0.7545960589090884,0.0022141456604003905,0.03125,0.040451810946228225,0.7725241285622538,0.0
Shapes,01,04,0.0005411695265464637,1847.8497974222907,32,3.194393401236818,2.9027070865532063,1.1004876847666953,0.09476022720336914,2.0226549918809673,2.016394429043455,1.0031048304574428,0.0015279769897460938,0.027125011836371404,0.03602131898720153,0.7530266131012301,0.0
Shapes,01,05,0.0005411695265464637,1847.8497974222907,32,2.437487662245754,2.2686745583901193,1.0744104539945238,0.10390400886535645,1.1816611781836928,1.2304912807717239,0.9603165797668989,0.00113372802734375,0.03028823028734747,0.03864081495441148,0.7838403595545692,0.0
Shapes,01,06,0.0005411695265464637,1847.8497974222907,32,5.968122250715974,5.257499626866772,1.135163608993483,0.11127395629882812,2.2263035779977143,2.220452686510604,1.0026349993956885,0.0,0.03125,0.039551524440150754,0.7901086100306299,0.0
Shapes,01,07,0.0005411695265464637,1847.8497974222907,32,4.3140738711920585,3.9820099259985042,1.083391039039233,0.10747370719909669,1.7476151315744324,1.7329048621131218,1.0084887923064472,0.0017342090606689454,0.02461129783275678,0.03459561423555428,0.7113993601958797,0.0
Shapes,01,08,0.0005411695265464637,1847.8497974222907,32,3.3856477593570755,2.9095447300615076,1.163634889120781,0.08579840660095214,2.1196661307549336,2.101990737488344,1.0084088825661097,0.0,0.0435545717277854,0.04975625328773612,0.87535875090741,0.0
Shapes,01,09,0.0005411695265464637,1847.8497974222907,32,2.2449827992571354,2.1192112986254528,1.0593482588136727,0.08911166191101075,0.7593946994286476,0.8197520455298646,0.9263712162350217,0.0009224414825439453,0.03125,0.039943135664666354,0.7823622126803558,0.0
Shapes,01,10,0.0005411695265464637,1847.8497974222907,32,1.5439390741414907,1.5106136814092375,1.0220608307354693,0.08903999328613281,0.9963652674805031,1.0656776098149536,0.9349593707364406,0.0026271820068359377,0.028445593432274978,0.037760026436143346,0.7533255698424849,0.0
Shapes,02,03,0.0005411695265464637,1847.8497974222907,32,4.614111661453786,3.7543016172582013,1.2290199701172415,0.0727170467376709,2.923462359654026,2.9457701184068728,0.9924271895442706,0.004541444778442383,0.049999999999999996,0.055377828482248814,0.9028884188918194,0.0
Shapes,02,04,0.0005411695265464637,1847.8497974222907,32,1.5318266838437031,1.4817685902826097,1.0337826661257181,0.08666038513183594,1.1122185299165943,1.1770173975462548,0.9449465506926681,0.0022897243499755858,0.028065481162394365,0.03735381911496389,0.7513416787723152,0.0
Shapes,02,05,0.0005411695265464637,1847.8497974222907,32,5.444681710448007,4.453848461946102,1.2224667626138683,0.08080320358276367,3.5969096359951873,3.5656723984948044,1.0087605461212783,0.0031365394592285157,0.057406049728704965,0.06141481182424759,0.9347264613133619,0.0
